#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Obligacions reconegudes
,,7900,32300,2120100,Manteniment d'edificis -Educació,478000,52374.83,54278.59
,,7900,32300,2130100,Manteniment instal·lacions,0,3630,337.7
,,7900,32300,2140100,Reparació de vehicles,0,0,0
,,7900,32300,2150100,Manteniment mobiliari,0,0,0
,,7900,32300,2219900,Altres Subministraments,0,0,0
,,7900,32300,2270600,Estudis i treballs tècnics,0,13344.26,0
,,7900,32300,6090000,Altres inv en infraestructures i béns destinats a l'ús gener,0,0,0
,,7900,32300,6230100,"Maquinària, instal.lacions tècniques i utillatge",0,0,0
,,7900,32300,6320000,Edificis i altres construccions,0,53417.83,0
,,7900,32302,2120200,"Reparacions, manteniment i conservació d'edificis i altres",0,0,0
,,7900,32302,6320000,Edificis i altres construccions,0,238113.72,0
,,7900,32302,6320100,"Edificis i altres construccions, inversió de reposició",0,82048.22,0
,,7900,32302,6350000,Inversió de reposició mobiliari,0,0,0
,,7900,33211,6320000,Edificis i altres construccions,0,0,0
,,7900,33300,2120100,Manteniment d'edificis - Culturals,0,0,0
,,7900,33300,2130100,Manteniment instal·lacions,0,8225.52,0
,,7900,33300,2270600,Estudis i treballs tècnics,0,0,0
,,7900,33301,6320000,Edificis i altres construccions,0,50000,0
,,7900,33302,6220100,"Edificis i construccions, inversió nova",0,89441.47,47495.62
,,7900,33303,6320100,"Edificis i altres construccions, inversió de reposició",0,52183.24,37206.63
,,7900,33405,6320100,"Edificis i altres construccions, inversió de reposició",0,200000,0
,,7900,33405,6320000,Edificis i altres construccions,0,0,0
,,7900,33600,6090000,Altres inv en infraestructures i béns destinats a l'ús gener,0,75430.8,0
,,7900,34000,2140100,Manteniment i neteja de vehicles,5000,2963.23,0
,,7900,34000,2240000,Assegurances,1444,0,0
,,7900,34000,6240100,Elements de transport,0,0,0
,,7900,34100,2211100,"Submin. de recanvis de maquinaria, utillatge i element tpte.",4000,0,0
,,7900,34200,6320100,"Edificis i altres construccions, inversió de reposició",0,34297.8,0
,,7900,34200,6320000,Edificis i altres construccions,0,0,0
,,7900,34201,2270600,Estudis i treballs tècnics,49000,0,0
,,7900,34201,6320000,Edificis i altres construccions,0,0,0
,,7900,34201,2120100,Manteniment d'edificis-Esports,195000,13057.36,35487.81
,,7900,34201,2130100,Manteniment instal·lacions,0,2420,10418.07
,,7900,34201,2140100,Manteniment i neteja de vehicles,0,0,0
,,7900,34201,2150100,Manteniment mobiliari,0,0,0
,,7900,34201,2219900,Altres Subministraments,0,1349.36,0
,,7900,34201,6320100,Edificis instal·lacions esportives: inversió reposició,50000,13572,0
,,7900,34204,6320000,Edificis i altres construccions,0,0,0
,,7900,43120,6220100,"Edificis i construccions, inversió nova",0,0,0
,,7900,92000,1610400,Ajut jubilació anticipada,0,0,0
,,7900,92000,1200000,Retribució sou base funcionari A1,19926.98,0,3531.24
,,7900,92000,1200100,Retribució sou base funcionari A2,83856.02,0,15325.4
,,7900,92000,1200600,Triennis,5469.19,0,1319.01
,,7900,92000,1210000,Complement Destí  funcionaris,38558.64,0,10023.67
,,7900,92000,1210100,Complement específic funcionaris,86981.88,0,23356.22
,,7900,92000,1300000,Retribucions bàsiques personal laboral,66077.09,0,13887.44
,,7900,92000,1300200,Altres retribucions personal laboral,26655.36,0,6763.07
,,7900,92000,1310000,Retribucions personal Laboral eventual,48545.9,0,10489.59
,,7900,92000,1430000,Despeses per substitució,95668.33,0,22274.64
,,7900,92000,1600000,Seguretat Social,143242.9,0,24632.72
,,7900,92000,1620900,Altres despeses socials (premis antiguitat),0,0,0
,,7900,92000,2120100,Manteniment d'edificis -Administració general,600000,19809.02,3211.92
,,7900,92000,2130100,Manteniment instal.lacions,545000,76264.83,18013.51
,,7900,92000,2140100,Manteniment i neteja vehicles,0,0,0
,,7900,92000,2150100,Manteniment mobiliari,0,0,0
,,7900,92000,2219900,Altres Subministraments,0,6163.91,0
,,7900,92000,2270100,Seguretat,0,0,0
,,7900,92000,2270600,Estudis i treballs tècnics,22500,9123.4,8034.4
,,7900,92000,6230100,"Maquinària, instal.lacions tècniques i utillatge",0,0,0
,,7900,93303,6220000,Inv nova associada al funcionament dels serveis,0,0,0
,,7910,16500,2210000,Energia elèctrica,705000,0,103733.95
,,7910,16501,2210000,Energia elèctrica,40000,0,4669.7
,,7910,16502,2210000,Energia elèctrica,77000,0,10633.5
,,7910,17100,2210101,Aigua fonts públiques,142000,4323.27,0
,,7910,32300,2210000,Energia elèctrica,414000,0,66789.43
,,7910,32300,2210100,Aigua,151000,0,1096.92
,,7910,32300,2210200,Gas,210000,10324.96,82969.27
,,7910,33000,2210000,Energia elèctrica,180000,0,35355.9
,,7910,33000,2210100,Aigua,54000,0,0
,,7910,33000,2210200,Gas,40000,0,892.63
,,7910,34000,2210000,Energia elèctrica,56000,0,0
,,7910,34000,2210100,Aigua,1000,0,0
,,7910,34000,2210200,Gas,31000,0,0
,,7910,34201,2210000,Energia elèctrica,280000,0,33974.65
,,7910,34201,2210100,Aigua,80000,0,588.93
,,7910,34201,2210200,Gas,35000,20072.67,28102.6
,,7910,43120,2210000,Energia elèctrica,115000,1245.32,17152.81
,,7910,43120,2210100,Aigua,37000,929.56,1469.01
,,7910,43120,2210200,Gas,26000,0,1531.82
,,7910,92000,2279900,Altres treballs realitzats altres empreses i professionals,0,0,0
,,7910,92000,2210000,Energia elèctrica,293000,38225.59,62154.51
,,7910,92000,2210100,Aigua,68000,0,7047.36
,,7910,92000,2210200,Gas,65000,3240.03,6751.87
,,8100,92011,2200000,Material d'oficina ordinari no inventariable,0,0,0
,,8100,92011,2279900,Altres treballs realitzats altres empreses i professionals,0,0,3170.2
,,8100,92011,2311001,Locomoció personal directiu,0,0,0
,,8100,92011,2312001,Locomoció personal no diectiu,0,0,0
,,8100,92011,1200000,Retribució sou base funcionari A1,25575.26,0,3531.24
,,8100,92011,1200300,Retribució sou base funcionari C1,52705.08,0,9270.03
,,8100,92011,1200600,Triennis,12609.03,0,3194.47
,,8100,92011,1210000,Complement Destí  funcionaris,32051.28,0,8165.27
,,8100,92011,1210100,Complement específic funcionaris,90464.76,0,23061.17
,,8100,92011,1510000,Gratificacions treballs extraordinaris,0,0,0
,,8100,92011,1600000,Seguretat Social,43600.72,0,7655.09
,,8100,92011,1620900,Altres despeses socials (premis antiguitat),0,0,0
,,8100,92011,2200100,"Premsa, revistes, llibres i altres publicacions",15500,0,306.07
,,8100,92011,2260300,Publicacions en diaris oficials,1000,0,0
,,8100,92011,2260400,Despeses jurídiques,8000,0,0
,,8100,92011,2269900,Altres despeses,9000,0,0
,,8100,92012,2260300,Publicacions en diaris oficials,1000,0,0
,,8110,92012,1430000,Despeses per substitucions,0,0,3386.78
,,8110,92012,1510000,Gratificacions treballs extraordinaris,0,0,1274
,,8110,92012,1200000,Retribució sou base funcionari A1,180927.42,0,36450.24
,,8110,92012,1200300,Retribució sou base funcionari C1,14466.28,0,3181.78
,,8110,92012,1200600,Triennis,27558.52,0,6636.42
,,8110,92012,1210000,Complement Destí funcionaris,78100.78,0,22572.55
,,8110,92012,1210100,Complement específic funcionaris,183612.66,0,52974.49
,,8110,92012,1210300,Altres Complements funcionaris,0,0,0
,,8110,92012,1300000,Retribució bàsiques personal laboral,26669.18,0,6429.15
,,8110,92012,1300100,Hores extraordinàries,0,0,0
,,8110,92012,1300200,Altre retribucions personal laboral,2416.2,0,0
,,8110,92012,1600000,Seguretat Social,123622.52,0,26114.82
,,8110,92012,1620900,Altres despeses socials (premis antiguitat),0,0,0
,,8110,92012,2100300,Execució d'obres subsidiàries,18000,0,0
,,8110,92012,2200100,"Premsa, revistes, llibres i altres publicacions",9000,0,0
,,8110,92012,2260300,Publicació en diaris oficials,0,0,0
,,8110,92012,2260400,Despeses jurídiques,85400,0,818.03
,,8110,92012,2269900,Altres despeses,1000,0,0
,,8200,93102,1200000,Retribució sou base funcionari A1,25575.26,0,7062.48
,,8200,93102,1200300,Retribució sou base funcionari C1,12677.98,0,3332.61
,,8200,93102,1200400,Retribució sou base funcionari C2,11384.76,0,1908.03
,,8200,93102,1200600,Triennis,9370.44,0,1770.18
,,8200,93102,1210000,Complement Destí  funcionaris,20223.48,0,6443.87
,,8200,93102,1210100,Complement específic funcionaris,61491.48,0,17992.02
,,8200,93102,1210300,Altres complements funcionaris,5443.92,0,1391.61
,,8200,93102,1510000,Gratificacions treballs extraordinaris,0,0,868.36
,,8200,93102,1600000,Seguretat Social,25764,0,6692.48
,,8200,93102,2269900,Altres despeses,1000,0,0
,,8200,93102,2270600,Estudis i treballs tècnics,84000,0,0
,,8210,93103,1510000,Gratificacions treballs extraordinaris,0,0,229.6
,,8210,93103,1620900,Premi antiguitat,0,0,690.31
,,8210,93103,1200000,Retribució sou base funcionari A1,18243.72,0,3531.24
,,8210,93103,1200100,Retribució sou base funcionari A2,18994.58,0,3053.37
,,8210,93103,1200300,Retrubució sou base funcionari C1,25266.16,0,4585.14
,,8210,93103,1200600,Triennis,7637.76,0,1952.76
,,8210,93103,1210000,Complement Destí funcionaris,23901.36,0,6109.86
,,8210,93103,1210100,Complement específic funcionaris,49910.88,0,12758.34
,,8210,93103,1210300,Altres Complements,0,0,0
,,8210,93103,1600000,Seguretat Social,36475.68,0,6456.74
,,8220,93102,1200600,Triennis,0,0,326.51
,,8220,93102,1300100,Hores extraordinàries,0,0,0
,,8220,93102,1200000,Sous del Grup A1,0,0,3034.96
,,8220,93102,1210000,Complement de destinació,0,0,1379.85
,,8220,93102,1210100,Complement específic,0,0,2419.8
,,8220,93102,1300000,Retribucions bàsiques personal laboral,67270.59,0,14250.11
,,8220,93102,1300200,Altre retribucions personal laboral,18721.32,0,4785.66
,,8220,93102,1600000,Seguretat Social,23187.63,0,5746.14
,,8300,92502,1100000,Retribucions Bàsiques Eventual Gabinets,32336.16,0,8073.51
,,8300,92502,1100100,Retribucions Complementàries Eventual Ga,9087.72,0,0
,,8300,92502,1200300,Retribució sou base funcionari C1,12706.58,0,2292.57
,,8300,92502,1200600,Triennis,3411.72,0,872.25
,,8300,92502,1210000,Complement Destí  funcionaris,3799.32,0,971.22
,,8300,92502,1210100,Complement específic funcionaris,6777.72,0,1732.53
,,8300,92502,1210300,Altres complements funcionaris,1012.92,0,253.23
,,8300,92502,1300000,Retribucions bàsiques personal laboral,37273.44,0,8266.05
,,8300,92502,1300200,Altres retribucions personal laboral,4150.44,0,1060.95
,,8300,92502,1600000,Seguretat Social,33210.6,0,5538.14
,,8300,92502,2269900,Altres despeses,27150,0,0
,,8300,92502,4890100,Altres transferències,850,0,0
,,8400,01101,3100100,Interessos préstec llarg termini,476000,0,0
,,8400,01101,3100200,Interessos préstec curt termini,30000,0,0
,,8400,01101,3530000,Altres despeses financeres (swap BBVA),368000,0,0
,,8400,01101,9110100,Amortització préstecs llarg termini. Sector públic,46541.66,0,0
,,8400,01101,9130100,Amortització préstecs llarg termini. Sector privat,4586108.4,0,0
,,8400,15000,4490101,"Transferències a Gramepark, SA per operacions financeres",100000,0,0
,,8400,24100,4490101,"Transferències a Grameimpuls,SA per operacions financeres",100000,0,0
,,8400,93201,2269900,Altres despeses,4300,0,0
,,8400,93201,2279909,Contractes desenvolupament serveis,56000,0,214.05
,,8400,93400,1300100,Treballs extraordinaris laborals,0,0,1106
,,8400,93400,1510000,Treballs extraordinaris funcionaris,0,0,112
,,8400,93400,1200000,tribucions sou base funcionari A1,42872.84,0,7062.48
,,8400,93400,1200100,tribucions sou base funcionari A2,15992.38,0,3053.37
,,8400,93400,1200300,tribucions sou base funcionari C1,12893.26,0,2292.57
,,8400,93400,1200600,Trienis,6549,0,1719.62
,,8400,93400,1210000,Complement desti funcionaris,29617.32,0,7571.01
,,8400,93400,1210100,Complement específic funcionaris,70758.36,0,18087.48
,,8400,93400,1210300,Altres Complements,0,0,889.03
,,8400,93400,1300000,Retribucions bàsiques personal laboral,26149.1,0,5697.39
,,8400,93400,1300200,Altres retribucions personal laboral,2416.2,0,617.64
,,8400,93400,1600000,Seguretat Social,46633.8,0,8632.96
,,8400,93400,1620900,Altres despeses socials,0,0,0
,,8400,93400,2269900,Altres despeses,1500,0,0
,,8400,93400,2270600,Estudis i treballs tècnics,11000,0,2260.28
,,8400,93400,2279909,Contractes desenvolupament serveis,25200,0,0
,,8400,93400,2279916,Contractes i Manteniment Programes Informàtics,11000,0,0
,,8400,93400,3110100,Despeses de formalització operacions de crèdit,30000,0,0
,,8400,93400,3190000,Altres despeses financeres,2000,0,0
,,8400,93400,3520000,Interessos de demora,19000,0,1026.93
,,8400,93400,6410000,Despesa en aplicacions informàtiques,16000,0,0
,,8410,93201,1200300,tribucions sou base funcionari C1,62497.54,0,12535.51
,,8410,93201,1200600,Trienis,12202.92,0,2904.95
,,8410,93201,1210000,Complement destí funcionaris,20674.2,0,4949.73
,,8410,93201,1210100,Complement específic funcionaris,35186.64,0,8443.96
,,8410,93201,1210300,Altres complements funcionaris,211.2,0,54
,,8410,93201,1600000,Seguretat social,33504.86,0,5813.03
,,8410,93201,1610400,Indemnització per jubilacions anticipades.,0,0,0
,,8410,93201,2270800,Despeses per la gestió de l'ORGT (executiva),650000,0,472.42
,,8410,93201,2279917,Despeses per la gestió de l'ORGT (multes),150000,0,36238.61
,,8410,93201,2279918,Despeses per la gestió de l'ORGT (voluntària IVTM),75000,0,595.97
#TOT.,,,,,,114670325.55,30392733.15,19073233.47
